total_items,amoxicillin,azithromycin,cephalosporins,clarithromycin,clindamycin,co_amoxiclav,erythromycin,metronidazole,phenoxymethylpenicillin,tetracyclines,icb_name,month,population,f1_coamox_rate,f2_amox_coamox_ratio,f3_items_per_1000,f4_mom_change,f5_coamox_zscore
4612,3172,0,7,12,20,32,102,1214,50,3,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-11-01,1137100,0.6938,96.1212,4.0559,5.7556,0.9613
4529,3180,2,3,26,11,29,97,1133,41,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2023-12-01,1137100,0.6403,106.0,3.9829,-1.7997,0.7719
4683,3226,0,7,19,11,21,110,1251,34,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-01-01,1137100,0.4484,146.6364,4.1184,3.4003,0.2144
4336,3014,0,2,19,14,13,83,1151,36,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-02-01,1137100,0.2998,215.2857,3.8132,-7.4098,-0.4721
4268,2918,0,2,16,10,10,125,1146,31,10,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-03-01,1137100,0.2343,265.2727,3.7534,-1.5683,-0.7056
4359,3048,5,3,17,21,23,97,1094,44,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-04-01,1137100,0.5276,127.0,3.8334,2.1321,0.2471
4315,2883,1,5,19,14,38,88,1222,37,8,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-05-01,1137100,0.8806,73.9231,3.7947,-1.0094,1.805
3952,2675,1,3,14,9,41,81,1072,48,8,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-06-01,1137100,1.0374,63.6905,3.4755,-8.4125,2.2731
4411,3024,1,1,16,10,40,64,1212,39,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-07-01,1137100,0.9068,73.7561,3.8792,11.6144,1.5287
4088,2809,1,3,14,10,25,100,1089,28,9,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-08-01,1137100,0.6115,108.0385,3.5951,-7.3226,0.5152
4313,2988,3,9,8,18,36,65,1145,34,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-09-01,1137100,0.8347,80.7568,3.793,5.5039,1.2661
4437,2993,2,3,15,25,24,89,1253,32,1,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-10-01,1137100,0.5409,119.72,3.902,2.875,0.3733
4167,2791,2,0,13,22,40,56,1211,27,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-11-01,1137100,0.9599,68.0732,3.6646,-6.0852,2.2229
4163,2869,1,1,17,17,39,78,1110,26,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2024-12-01,1137100,0.9368,71.725,3.6611,-0.096,1.6602
4381,2983,1,2,16,10,37,78,1200,45,9,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-01-01,1137100,0.8446,78.5,3.8528,5.2366,1.6081
4196,2908,0,2,17,20,33,88,1086,32,10,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-02-01,1137100,0.7865,85.5294,3.6901,-4.2228,0.9844
4137,2852,0,4,15,17,30,75,1111,27,6,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-03-01,1137100,0.7252,92.0,3.6382,-1.4061,0.846
4113,2804,0,11,18,17,35,78,1124,22,4,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-04-01,1137100,0.851,77.8889,3.6171,-0.5801,1.6239
4150,2802,1,5,20,17,31,75,1177,20,2,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-05-01,1137100,0.747,87.5625,3.6496,0.8996,1.0306
4258,2962,1,5,17,11,31,80,1103,35,13,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-06-01,1137100,0.728,92.5625,3.7446,2.6024,1.0258
4462,3098,1,10,22,23,23,74,1177,27,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-07-01,1137100,0.5155,129.0833,3.924,4.791,0.2142
3963,2690,1,0,16,18,32,74,1098,28,6,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-08-01,1137100,0.8075,81.5152,3.4852,-11.1833,1.1597
4594,3169,1,4,15,18,34,70,1265,13,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-09-01,1137100,0.7401,90.5429,4.0401,15.9223,0.9823
4511,3038,3,6,17,34,31,69,1283,28,2,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-10-01,1137100,0.6872,94.9375,3.9671,-1.8067,0.9297
4312,2999,1,2,16,26,18,68,1157,20,5,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-11-01,1137100,0.4174,157.8421,3.7921,-4.4114,-0.1198
4812,3267,0,5,23,33,43,80,1313,42,6,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2025-12-01,1137100,0.8936,74.25,4.2318,11.5955,1.2884
4539,3190,1,4,11,23,28,57,1161,51,13,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2026-01-01,1137100,0.6169,110.0,3.9917,-5.6733,0.6405
4414,3065,1,2,17,21,38,53,1178,32,7,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2026-02-01,1137100,0.8609,78.5897,3.8818,-2.7539,1.8299
3535,2451,50,0,21,16,28,97,859,5,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-01-01,977700,0.7921,84.5172,3.6156,0.0,1.3732
3345,2232,24,1,19,25,39,94,890,12,9,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-02-01,977700,1.1659,55.8,3.4213,-5.3748,2.8602
3734,2575,25,1,19,39,49,102,904,15,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-03-01,977700,1.3123,51.5,3.8192,11.6293,3.7349
3169,2230,5,2,17,26,32,113,730,12,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-04-01,977700,1.0098,67.5758,3.2413,-15.1312,2.9249
3467,2457,15,1,20,28,41,103,786,12,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-05-01,977700,1.1826,58.5,3.5461,9.4036,3.3348
3153,2220,15,0,25,19,30,91,739,5,9,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-06-01,977700,0.9515,71.6129,3.2249,-9.0568,2.5947
3006,2112,9,1,21,17,28,77,719,10,12,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-07-01,977700,0.9315,72.8276,3.0746,-4.6622,2.2556
3053,2070,14,2,18,25,27,99,779,10,9,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-08-01,977700,0.8844,73.9286,3.1226,1.5635,2.422
3128,2154,1,4,26,17,33,94,783,10,6,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-09-01,977700,1.055,63.3529,3.1993,2.4566,2.446
3058,2062,5,1,15,18,35,111,799,6,6,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-10-01,977700,1.1445,57.2778,3.1277,-2.2379,2.6301
3169,2169,2,2,25,24,34,115,789,7,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-11-01,977700,1.0729,61.9714,3.2413,3.6298,3.3845
3222,2257,1,0,26,30,34,102,759,9,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2022-12-01,977700,1.0552,64.4857,3.2955,1.6725,2.2885
3029,2134,6,0,17,20,27,108,701,8,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-01-01,977700,0.8914,76.2143,3.0981,-5.9901,1.9563
2642,1827,0,0,21,14,38,82,642,10,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-02-01,977700,1.4383,46.8462,2.7023,-12.7765,4.177
3181,2187,1,3,17,14,39,92,812,11,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-03-01,977700,1.226,54.675,3.2536,20.4012,3.0826
2660,1863,0,0,22,13,36,81,622,17,6,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-04-01,977700,1.3534,50.3514,2.7207,-16.3785,3.3011
2789,1953,1,1,12,25,32,84,667,9,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-05-01,977700,1.1474,59.1818,2.8526,4.8496,3.069
2689,1902,2,1,23,35,21,68,625,7,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-06-01,977700,0.781,86.4545,2.7503,-3.5855,1.3245
2656,1829,3,1,13,26,24,78,667,13,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-07-01,977700,0.9036,73.16,2.7166,-1.2272,1.8613
2678,1797,1,2,13,26,43,100,686,6,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-08-01,977700,1.6057,40.8409,2.7391,0.8283,3.7601
2454,1696,2,0,18,23,29,83,591,9,3,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-09-01,977700,1.1817,56.5333,2.51,-8.3645,2.8877
2737,1902,0,0,14,25,29,87,667,9,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-10-01,977700,1.0596,63.4,2.7994,11.5322,2.5409
2603,1750,1,0,17,28,26,88,677,14,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-11-01,977700,0.9988,64.8148,2.6624,-4.8959,2.1139
2905,1994,1,1,18,32,29,94,716,12,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2023-12-01,977700,0.9983,66.4667,2.9713,11.602,2.2078
3240,2185,5,0,29,25,30,94,852,12,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-01-01,977700,0.9259,70.4839,3.3139,11.5318,2.4586
2543,1736,0,0,24,24,24,66,655,12,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-02-01,977700,0.9438,69.44,2.601,-21.5123,2.5125
2786,1904,1,1,21,27,39,83,686,13,11,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-03-01,977700,1.3999,47.6,2.8495,9.5556,4.2126
2777,1901,0,0,12,29,36,91,681,17,10,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-04-01,977700,1.2964,51.3784,2.8403,-0.323,2.8826
2694,1873,1,0,24,24,28,97,630,16,1,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-05-01,977700,1.0393,64.5862,2.7554,-2.9888,2.4474
2483,1719,1,0,18,20,36,62,611,9,7,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-06-01,977700,1.4499,46.4595,2.5396,-7.8322,3.8653
2915,2028,0,1,23,13,42,81,714,8,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-07-01,977700,1.4408,47.1628,2.9815,17.3983,3.3494
2797,1917,1,0,24,23,42,77,693,13,7,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-08-01,977700,1.5016,44.5814,2.8608,-4.048,3.6426
2792,1901,2,1,12,15,45,71,732,10,3,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-09-01,977700,1.6117,41.3261,2.8557,-0.1788,3.7915
2973,2098,1,1,42,27,33,81,668,18,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-10-01,977700,1.11,61.7059,3.0408,6.4828,2.6497
2755,1908,2,0,44,13,26,61,680,13,8,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-11-01,977700,0.9437,70.6667,2.8178,-7.3327,2.1556
2832,1946,1,0,38,23,51,68,680,20,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2024-12-01,977700,1.8008,37.4231,2.8966,2.7949,4.5481
2976,2092,2,1,34,14,33,80,703,12,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-01-01,977700,1.1089,61.5294,3.0439,5.0847,2.6227
2740,1893,3,1,40,16,32,76,657,18,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-02-01,977700,1.1679,57.3636,2.8025,-7.9301,2.3453
2805,1992,2,1,29,13,34,73,638,14,9,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-03-01,977700,1.2121,56.9143,2.869,2.3723,2.3224
2858,1978,2,1,34,29,33,75,686,18,2,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-04-01,977700,1.1547,58.1765,2.9232,1.8895,2.7419
3013,2046,0,1,39,21,45,74,768,13,6,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-05-01,977700,1.4935,44.4783,3.0817,5.4234,3.6032
2699,1873,1,1,29,15,35,65,648,26,6,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-06-01,977700,1.2968,52.0278,2.7606,-10.4215,3.0287
3036,2157,1,2,27,17,33,67,695,28,9,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-07-01,977700,1.087,63.4412,3.1052,12.4861,2.3232
2700,1834,2,0,36,18,37,47,699,24,3,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-08-01,977700,1.3704,48.2632,2.7616,-11.0672,2.9852
3026,2053,1,1,25,19,55,70,766,32,4,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-09-01,977700,1.8176,36.6607,3.095,12.0741,4.3945
2948,2014,0,0,31,13,58,55,739,33,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-10-01,977700,1.9674,34.1356,3.0152,-2.5777,4.9303
2957,2014,0,1,28,24,53,67,721,43,6,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-11-01,977700,1.7924,37.2963,3.0244,0.3053,4.8654
3284,2247,1,0,55,22,70,70,767,47,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2025-12-01,977700,2.1315,31.6479,3.3589,11.0585,5.1593
2990,1996,0,0,36,26,48,61,771,47,5,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2026-01-01,977700,1.6054,40.7347,3.0582,-8.9525,4.4117
2866,1958,1,1,36,26,35,40,719,44,6,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2026-02-01,977700,1.2212,54.3889,2.9314,-4.1472,3.3499
3111,2162,11,3,7,28,6,77,777,31,9,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-01-01,1194800,0.1929,308.8571,2.6038,0.0,-0.9404
3189,2141,11,6,16,21,11,115,820,39,9,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-02-01,1194800,0.3449,178.4167,2.6691,2.5072,-0.3764
3494,2411,11,10,12,29,11,104,845,52,9,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-03-01,1194800,0.3148,200.9167,2.9243,9.5641,-0.5869
2996,2026,11,11,11,22,11,83,767,40,14,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-04-01,1194800,0.3672,168.8333,2.5075,-14.253,-0.3677
3344,2288,17,8,11,35,9,86,846,35,9,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-05-01,1194800,0.2691,228.8,2.7988,11.6155,-0.7012
3039,2067,11,4,13,30,9,93,769,31,12,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-06-01,1194800,0.2962,206.7,2.5435,-9.1208,-0.4652
2988,2046,6,8,10,24,7,96,754,27,10,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-07-01,1194800,0.2343,255.75,2.5008,-1.6782,-0.9012
2928,2033,10,3,12,16,5,82,729,29,9,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-08-01,1194800,0.1708,338.8333,2.4506,-2.008,-1.1834
2816,1938,13,6,13,20,6,89,704,16,11,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-09-01,1194800,0.2131,276.8571,2.3569,-3.8251,-0.902
3094,2122,12,12,8,18,6,94,796,21,5,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-10-01,1194800,0.1939,303.1429,2.5896,9.8722,-0.9501
3225,2212,9,6,22,9,8,79,849,19,12,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-11-01,1194800,0.2481,245.7778,2.6992,4.234,-0.8826
3105,2101,4,13,18,27,9,96,809,21,7,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2022-12-01,1194800,0.2899,210.1,2.5988,-3.7209,-0.6141
2986,2048,14,0,8,22,5,66,803,15,5,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-01-01,1194800,0.1674,341.3333,2.4992,-3.8325,-1.0542
2911,1964,10,1,9,30,7,85,777,24,4,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-02-01,1194800,0.2405,245.5,2.4364,-2.5117,-0.6302
3204,2187,8,2,11,29,6,96,827,29,9,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-03-01,1194800,0.1873,312.4286,2.6816,10.0653,-0.9826
2661,1808,13,4,12,22,8,78,674,33,9,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-04-01,1194800,0.3006,200.8889,2.2272,-16.9476,-0.5711
2945,2021,9,1,8,25,8,93,751,24,5,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-05-01,1194800,0.2716,224.5556,2.4648,10.6727,-0.6932
2828,1927,10,3,15,28,6,97,713,28,1,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-06-01,1194800,0.2122,275.2857,2.3669,-3.9728,-0.7745
2904,1966,3,8,13,34,8,87,753,29,3,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-07-01,1194800,0.2755,218.4444,2.4305,2.6874,-0.6465
2909,2007,11,5,9,23,7,82,735,23,7,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-08-01,1194800,0.2406,250.875,2.4347,0.1722,-0.7505
2403,1615,19,3,15,18,4,81,625,21,2,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-09-01,1194800,0.1665,323.0,2.0112,-17.3943,-0.9775
2630,1834,10,1,7,27,6,61,641,37,6,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-10-01,1194800,0.2281,262.0,2.2012,9.4465,-0.8289
2733,1840,11,2,9,28,5,90,712,29,7,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-11-01,1194800,0.1829,306.6667,2.2874,3.9163,-0.9695
2823,1933,11,7,12,23,7,95,702,29,4,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2023-12-01,1194800,0.248,241.625,2.3627,3.2931,-0.8015
2985,2033,8,2,5,24,3,88,793,23,6,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-01-01,1194800,0.1005,508.25,2.4983,5.7386,-1.4207
2892,1981,13,3,9,28,7,82,752,13,4,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-02-01,1194800,0.242,247.625,2.4205,-3.1156,-0.7399
2659,1813,14,3,8,24,5,84,686,16,6,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-03-01,1194800,0.188,302.1667,2.2255,-8.0567,-0.901
3001,2081,15,4,9,18,6,93,745,27,3,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-04-01,1194800,0.1999,297.2857,2.5117,12.862,-0.8762
2711,1860,8,3,6,24,4,63,721,15,7,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-05-01,1194800,0.1475,372.0,2.269,-9.6634,-1.1623
2780,1890,10,5,10,28,3,59,755,15,5,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-06-01,1194800,0.1079,472.5,2.3267,2.5452,-1.3145
2803,1941,8,4,9,20,6,61,741,7,6,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-07-01,1194800,0.2141,277.2857,2.346,0.8273,-0.8331
2646,1820,10,2,10,23,8,76,674,18,5,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-08-01,1194800,0.3023,202.2222,2.2146,-5.6011,-0.5712
2708,1895,12,4,9,22,6,61,688,9,2,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-09-01,1194800,0.2216,270.7143,2.2665,2.3432,-0.7265
2981,2041,12,4,16,27,9,56,788,23,5,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-10-01,1194800,0.3019,204.1,2.495,10.0812,-0.5827
2748,1857,12,0,20,25,4,61,749,16,4,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-11-01,1194800,0.1456,371.4,2.3,-7.8162,-1.1587
2804,1950,11,2,18,31,4,68,697,18,5,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2024-12-01,1194800,0.1427,390.0,2.3468,2.0378,-0.9941
2811,1968,16,1,9,21,7,62,707,14,6,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-01-01,1194800,0.249,246.0,2.3527,0.2496,-0.6781
2489,1717,14,3,6,24,3,56,652,9,5,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-02-01,1194800,0.1205,429.25,2.0832,-11.455,-1.392
2647,1818,11,1,17,33,3,63,679,19,3,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-03-01,1194800,0.1133,454.5,2.2154,6.3479,-1.0095
2614,1801,7,7,8,37,9,51,673,15,6,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-04-01,1194800,0.3443,180.1,2.1878,-1.2467,-0.2414
2712,1870,14,3,25,26,9,68,678,14,5,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-05-01,1194800,0.3319,187.0,2.2698,3.749,-0.4
2593,1839,10,4,21,22,5,53,619,17,3,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-06-01,1194800,0.1928,306.5,2.1702,-4.3879,-0.8588
2722,1886,10,4,15,22,11,65,699,6,4,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-07-01,1194800,0.4041,157.1667,2.2782,4.9749,-0.1969
2369,1654,6,3,17,17,10,45,608,7,2,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-08-01,1194800,0.4221,150.3636,1.9828,-12.9684,-0.0902
2779,1904,13,3,15,23,5,67,730,15,4,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-09-01,1194800,0.1799,317.3333,2.3259,17.3069,-0.7917
2834,2003,10,3,7,28,5,54,705,16,3,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-10-01,1194800,0.1764,333.8333,2.3719,1.9791,-0.6665
2740,1907,10,1,15,24,14,66,692,11,0,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-11-01,1194800,0.5109,127.1333,2.2933,-3.3169,0.2192
2967,2051,9,1,14,35,7,77,749,18,6,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2025-12-01,1194800,0.2359,256.375,2.4833,8.2847,-0.7682
2741,1923,10,0,10,24,11,74,672,15,2,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2026-01-01,1194800,0.4013,160.25,2.2941,-7.6171,-0.1821
2548,1736,10,4,10,19,11,53,685,13,7,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2026-02-01,1194800,0.4317,144.6667,2.1326,-7.0412,0.0193
6629,4607,3,5,51,70,18,145,1694,30,6,NHS SUSSEX INTEGRATED CARE BOARD,2022-01-01,1725500,0.2715,242.4737,3.8418,0.0,-0.6369
6294,4364,2,1,52,56,19,153,1607,32,8,NHS SUSSEX INTEGRATED CARE BOARD,2022-02-01,1725500,0.3019,218.2,3.6476,-5.0536,-0.5459
7126,4902,4,2,43,83,27,160,1862,38,5,NHS SUSSEX INTEGRATED CARE BOARD,2022-03-01,1725500,0.3789,175.0714,4.1298,13.2189,-0.3092
6038,4156,4,3,48,53,16,133,1575,41,9,NHS SUSSEX INTEGRATED CARE BOARD,2022-04-01,1725500,0.265,244.4706,3.4993,-15.268,-0.8913
6165,4303,2,6,44,66,21,134,1533,44,12,NHS SUSSEX INTEGRATED CARE BOARD,2022-05-01,1725500,0.3406,195.5909,3.5729,2.1033,-0.3853
6137,4318,2,3,45,74,19,123,1511,31,11,NHS SUSSEX INTEGRATED CARE BOARD,2022-06-01,1725500,0.3096,215.9,3.5567,-0.4542,-0.4026
5721,3981,6,0,41,64,12,116,1452,39,10,NHS SUSSEX INTEGRATED CARE BOARD,2022-07-01,1725500,0.2098,306.2308,3.3156,-6.7786,-1.0121
5724,4005,4,4,55,56,13,115,1437,24,11,NHS SUSSEX INTEGRATED CARE BOARD,2022-08-01,1725500,0.2271,286.0714,3.3173,0.0524,-0.899
5539,3819,2,3,57,57,21,124,1423,26,7,NHS SUSSEX INTEGRATED CARE BOARD,2022-09-01,1725500,0.3791,173.5909,3.2101,-3.232,-0.2419
5824,4064,5,8,41,53,14,149,1467,16,7,NHS SUSSEX INTEGRATED CARE BOARD,2022-10-01,1725500,0.2404,270.9333,3.3753,5.1453,-0.7749
6111,4241,5,5,48,54,14,139,1545,53,7,NHS SUSSEX INTEGRATED CARE BOARD,2022-11-01,1725500,0.2291,282.7333,3.5416,4.9279,-0.9809
6013,4150,10,5,51,69,18,148,1501,54,7,NHS SUSSEX INTEGRATED CARE BOARD,2022-12-01,1725500,0.2994,218.4211,3.4848,-1.6037,-0.5781
5897,4112,5,3,39,51,13,130,1481,58,5,NHS SUSSEX INTEGRATED CARE BOARD,2023-01-01,1725500,0.2205,293.7143,3.4176,-1.9292,-0.8334
5459,3808,6,0,24,58,32,128,1351,47,5,NHS SUSSEX INTEGRATED CARE BOARD,2023-02-01,1725500,0.5862,115.3939,3.1637,-7.4275,0.7572
6389,4478,3,4,53,64,19,140,1573,44,11,NHS SUSSEX INTEGRATED CARE BOARD,2023-03-01,1725500,0.2974,223.9,3.7027,17.0361,-0.5517
4796,3341,0,1,50,41,17,90,1220,31,5,NHS SUSSEX INTEGRATED CARE BOARD,2023-04-01,1725500,0.3545,185.6111,2.7795,-24.9335,-0.3728
5466,3849,7,7,39,46,18,122,1331,34,13,NHS SUSSEX INTEGRATED CARE BOARD,2023-05-01,1725500,0.3293,202.5789,3.1678,13.97,-0.4453
