total_items,amoxicillin,azithromycin,cephalosporins,clarithromycin,clindamycin,co_amoxiclav,erythromycin,metronidazole,phenoxymethylpenicillin,tetracyclines,icb_name,month,population,f1_coamox_rate,f2_amox_coamox_ratio,f3_items_per_1000,f4_mom_change,f5_coamox_zscore,anomaly_score,anomaly_flag,is_anomaly,guideline_coamox_flag,guideline_ratio_flag,guideline_volume_flag,any_guideline_flag,shap_f1_coamox_rate,shap_f2_amox_coamox_ratio,shap_f3_items_per_1000,shap_f4_mom_change,shap_f5_coamox_zscore
2035,1441,2,14,19,18,4,34,485,10,8,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,2025-05-01,944000,0.1966,288.2,2.1557,8.94,-0.8663,0.09672712514884052,1,0,0,0,0,0,0.05307929027792099,-0.20898236714491886,-0.6433354098394852,-0.28821221325543134,0.17778204557389507
1926,1387,2,1,28,19,2,41,426,16,4,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,2025-06-01,944000,0.1038,462.3333,2.0403,-5.3563,-1.1722,0.023357382126389048,1,0,0,0,0,0,-0.7386613185671287,-1.6700111781805436,-0.5258834282870579,0.21040478310923585,-0.3595543631437313
1837,1294,1,2,16,24,8,39,428,24,1,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,2025-07-01,944000,0.4355,143.7778,1.946,-4.621,-0.081,0.1278712507416132,1,0,0,0,0,0,0.2835227231776745,0.31154493656414817,-1.167780095263406,0.3470182821848975,0.3452047944172798
1698,1168,3,9,21,18,2,23,423,28,3,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,2025-08-01,944000,0.1178,389.3333,1.7987,-7.5667,-1.077,0.04185442779679893,1,0,0,0,0,0,-0.42906866290431706,-1.007962598530711,-1.1438714570163586,0.16085240349235713,-0.14497321976459218
2095,1504,1,15,24,22,2,43,466,14,4,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,2025-09-01,944000,0.0955,501.3333,2.2193,23.3804,-1.059,-0.06407063662646373,-1,1,0,0,0,0,-0.6768829224822599,-1.7489545072153494,-0.26553418495677533,-2.441108012399444,-0.18299794755975995
2020,1448,5,3,18,17,3,28,466,31,1,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,2025-10-01,944000,0.1485,362.0,2.1398,-3.58,-0.7537,0.08046013995722656,1,0,0,0,0,0,-0.3694617777690192,-1.00153241718918,-0.5598055833394162,0.2932086009105069,0.2175708764941904
2090,1487,3,9,19,22,6,32,483,28,1,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,2025-11-01,944000,0.2871,212.4286,2.214,3.4653,-0.5922,0.1415719948272372,1,0,0,0,0,0,0.3390726344665133,0.13320630889121918,-0.6107037075334252,0.27878084963912636,0.45563932919901023
2108,1508,2,3,26,32,7,44,455,25,6,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,2025-12-01,944000,0.3321,188.5,2.2331,0.8612,-0.4674,0.153221654143452,1,0,0,0,0,0,0.3629546502482641,0.26161507485011715,-0.5734640540008882,0.44841596718565707,0.5140715914130022
2117,1519,3,2,13,22,3,28,511,16,0,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,2026-01-01,944000,0.1417,379.75,2.2426,0.4269,-1.1725,0.07739411614931607,1,0,0,0,0,0,-0.3003768911330043,-0.956351478251515,-0.31871576209082475,0.45256166870232917,-0.39138669467654413
1914,1356,4,3,20,19,3,23,460,22,4,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,2026-02-01,944000,0.1567,339.0,2.0275,-9.589,-1.1408,0.06447956026071777,1,0,0,0,0,0,-0.2027233580483333,-0.6242534189342479,-0.6845751599111023,-0.12479955470590448,-0.2684400593170319
11513,7479,3,6,52,70,20,174,3544,150,15,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2022-01-01,2692200,0.1737,356.1429,4.2764,0.0,-1.0146,0.10654243665790636,1,0,0,0,0,0,-0.1163231522454656,-0.933540463699187,-0.018326052722556645,0.48122074042392526,-0.006012486829985809
11192,7197,3,8,41,59,16,162,3526,163,17,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2022-02-01,2692200,0.143,423.3529,4.1572,-2.7882,-1.1723,0.0659924821568098,1,0,0,0,0,0,-0.3700915842831387,-1.5478853488162614,0.08864041179459946,0.3765608231753221,-0.40679671443900745
12371,7946,4,7,52,67,22,173,3895,176,29,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2022-03-01,2692200,0.1778,345.4783,4.5951,10.5343,-1.1805,0.046472675006458686,1,0,0,0,0,0,-0.22895132024783957,-0.8325993042225247,-0.35003522495887174,-0.49933976267862884,-0.5217057529831937
